Id,Point
16024,"54.2668,-7.0213"
16025,"52.8342,-6.93801"
16029,"53.5736,-9.28999"
16036,"52.5434,-8.76742"
16037,"52.1737,-8.46025"
16038,"53.8558,-6.414"
16040,"54.0929,-6.66606"
16051,"54.7817,-8.36528"
16058,"53.5306,-9.27541"
16059,"53.5386,-9.28876"
16065,"53.9854,-9.22789"
16077,"53.2959,-9.07588"
16082,"53.0391,-7.08503"
16083,"53.4318,-8.26276"
16085,"52.7153,-7.29178"
16087,"52.7284,-9.52153"
16104,"53.2699,-7.82806"
16132,"54.3233,-6.89434"
16139,"52.4487,-9.05087"
16142,"54.0934,-9.29833"
16144,"52.8684,-8.16858"
16146,"52.5408,-6.95088"
16161,"53.8278,-7.86275"
16180,"52.1492,-8.51539"
16181,"53.1497,-8.30334"
16185,"53.4878,-6.97077"
16190,"54.0573,-7.86089"
16200,"52.0615,-9.61709"
16201,"53.3687,-6.49044"
16202,"52.9354,-6.9498"
16204,"52.4427,-9.47569"
16205,"52.1226,-8.78321"
16215,"53.8966,-6.44449"
16217,"53.1761,-8.07607"
16224,"52.0996,-8.0643"
16227,"52.5313,-7.1893"
16229,"54.0116,-6.59608"
16230,"53.2383,-7.93205"
16233,"53.6436,-6.67206"
16241,"52.2749,-7.81027"
16251,"52.7327,-8.771"
16252,"53.4815,-9.16003"
16272,"52.6293,-7.92493"
16278,"52.1976,-9.57073"
16281,"53.5637,-8.29266"
16286,"52.7002,-6.98146"
16289,"54.8383,-7.57576"
16291,"52.9084,-8.53313"
16294,"53.2799,-8.04958"
16297,"53.7072,-6.56242"
16322,"53.5621,-6.85564"
16326,"52.802,-6.73837"
16333,"53.1688,-8.08045"
16344,"52.7991,-.13269"
16347,"51.4972,-1.51161"
16363,"50.4824,-3.78307"
16364,"50.9187,-3.35968"
16494,"51.09132,1.00787"
16500,"50.83789,-.76888"
16505,"50.85626,-.99174"
16506,"50.89209,-1.06014"
16512,"51.25257,-1.39842"
16514,"51.21411,-1.37"
16515,"51.11474,-1.49807"
16516,"50.99254,-1.49953"
16520,"50.79193,-1.17044"
16521,"50.79746,-.6679"
16532,"51.14019,1.28722"
16538,"53.72782,-1.66125"
16543,"51.83462,-2.19336"
16544,"52.39453,-2.25359"
16546,"51.85663,-2.22745"
16547,"51.88804,-2.25321"
16548,"51.85765,-2.18034"
17595,"52.62075,-1.76227"
17596,"52.99975,-1.76228"
17597,"52.8998,-1.65758"
17598,"53.08399,-2.17895"
17599,"53.00833,-2.22877"
17600,"52.5078,-1.70454"
17601,"52.56885,-1.99286"
17602,"52.5587,-1.99913"
17603,"52.52368,-2.03978"
17604,"52.98157,-2.19967"
17605,"52.80701,-2.12307"
17606,"52.68257,-2.02524"
17608,"52.81799,-2.11375"
17609,"52.97002,-2.07346"
17610,"52.7801,-1.79269"
17611,"52.89306,-1.7263"
17612,"52.77002,-1.84002"
17613,"52.86157,-1.67897"
17614,"52.89734,-1.88224"
17615,"52.87397,-1.79952"
17619,"53.54288,-1.12787"
17620,"53.72967,-1.96118"
17630,"53.24275,-1.45367"
17632,"53.22544,-1.42558"
17633,"53.86958,-1.89409"
17634,"53.40714,-1.31898"
17635,"53.69151,-1.51776"
17636,"53.6493,-1.06401"
17655,"51.80913,-.02303"
17663,"53.83345,-1.77169"
17670,"50.84864,-.93987"
17671,"50.92689,-1.43881"
17693,"54.56639,-1.22817"
17705,"50.8502,-1.23107"
17709,"51.27541,1.34328"
17710,"54.24578,-.77891"
17713,"54.54372,-2.94959"
17740,"53.65711,-2.72443"
17741,"53.66064,-2.77806"
17742,"53.56334,-2.8886"
17743,"52.85432,-1.6018"
17744,"53.00785,-2.18552"
17745,"52.72624,-1.46852"
17746,"52.4218,-1.25569"
17748,"53.07063,-2.04129"
17749,"53.02308,-1.96864"
17750,"52.91064,-1.8621"
17751,"53.77964,-1.58724"
17758,"51.29508,-2.23021"
17761,"52.79025,-2.11971"
17775,"53.79355,-1.53314"
17871,"54.37761,-2.81733"
17874,"53.88092,-2.77947"
17879,"54.30693,-1.53089"
17880,"54.03613,-1.22296"
17882,"53.91768,-.89763"
17883,"53.79903,-.71912"
17887,"51.00864,-.94573"
17888,"51.00078,-.94432"
17889,"51.22821,-1.33832"
17891,"50.47414,-4.75711"
17894,"50.89805,-1.1875"
17899,"51.01141,-1.07676"
17902,"50.92347,-1.16297"
17913,"53.79188,-1.55175"
17924,"53.73155,-1.98482"
17935,"51.96924,-2.19357"
17938,"50.8466,-1.79676"
17945,"50.83073,-1.26382"
17949,"53.02329,-1.68022"
18710,"53.99115,-2.78751"
83,"51.7,-2.36023"
114,"52.73513,-2.96067"
172,"53.23399,-1.03213"
463,"51.20944,-2.67849"
468,"51.19166,-2.71918"
504,"51.16943,-2.36415"
521,"53.41191,-3.08877"
602,"53.86607,-2.81198"
632,"54.42242,-3.33407"
951,"53.13711,-3.7972"
954,"53.29349,-3.47499"
956,"53.16021,-3.8241"
965,"52.91043,-3.58976"
1095,"51.45618,-.95461"
1110,"51.26398,-.95009"
1114,"51.32672,-.91737"
1130,"51.53272,-.69946"
1378,"51.38439,-2.37651"
1460,"51.17196,-.00734"
1514,"53.4609,-.47419"
1544,"52.846,-.10084"
1705,"51.64819,.34611"
1777,"50.94591,.73101"
1840,"50.96505,-.32323"
1841,"50.85383,-.55275"
1882,"53.99869,-1.26619"
1894,"54.18345,-1.35486"
1903,"54.22719,-.78806"
1904,"54.22932,-.87093"
1907,"54.21591,-.96975"
1908,"54.30247,-.42172"
1910,"54.25381,-.48191"
1957,"53.61395,-.99066"
1977,"53.70596,-1.91328"
2000,"53.80088,-1.48033"
2010,"53.72892,-1.12526"
2063,"53.97795,-1.11812"
7521,"51.4818,.18674"
11976,"54.48873,-1.13782"
13416,"55.3484,-1.60828"
13440,"51.3071,-.51082"
15509,"50.93026,.57861"
15948,"53.4898,-8.366"
16000,"53.7056,-8.51228"
16256,"53.2813,-7.71586"
17878,"53.82573,-.81691"
17881,"53.89047,-.84407"
